/ && GET,^/product/[0-9][[:alnum:]]*$ && GET,,,,avg,
373.8777015612187,444.13868460837386,816.4288973050159,4.935618983050848,446.22448046311735,425.33297295748935,
347.0408119090604,344.1508636980056,773.5225895814812,4.954140127388534,383.19877595820884,378.2630600289502,
288.1578947368416,225.5970149253734,684.1602519356786,4.947826086956521,238.03975300252614,295.5248391248401,
297.39583333333246,227.80821917808225,657.6134461803754,4.931481481481482,234.19178743961342,293.368647717486,
300.52631578947364,211.60000000000002,592.6888888888899,4.9590476190476185,230.93615023474183,278.8452226545625,
300.52631578947364,211.60000000000002,592.3201587301598,4.9590476190476185,230.82708920187824,278.744790315609,
300.52631578947364,211.60000000000002,591.9506349206358,4.9590476190476185,230.7177934272301,278.64414180717813,
289.94565217391323,227.17391304347865,614.5515151515148,4.884444444444446,253.51891891891964,284.6669456066967,
248.1012658227849,233.5714285714288,590.9090909090914,4.859296482412061,363.9999999999994,270.52752293578067,
246.14395886889466,251.2820512820501,591.8181818181807,4.86767676767677,359.80392156862774,271.05263157894757,
245.20942408376973,320.62499999999824,605.4545454545455,4.875718015665797,399.5283018867918,298.91304347826144,
245.20942408376973,320.62499999999824,605.4545454545455,4.875718015665797,399.5283018867918,298.91304347826144,
245.20942408376973,320.62499999999824,605.4545454545455,4.875718015665797,399.5283018867918,298.91304347826144,
245.55412371134028,383.8888888888891,643.6363636363632,4.875200000000001,438.18181818181824,330.26315789473693,
247.65508684863522,538.666666666667,833.0882352941181,4.947012987012988,594.5687294950801,449.3110231242374,
247.65508684863522,538.666666666667,833.0882352941181,4.947012987012988,594.5814721305111,448.96946935407567,
239.5652173913044,567.64705882353,796.7948717948727,4.915577889447235,627.3802564767328,449.99999999999966,
239.5652173913044,567.64705882353,796.7948717948714,4.915577889447235,626.6666666666672,449.99999999999983,
239.5652173913044,567.64705882353,796.7948717948727,4.915577889447235,626.6666666666672,449.99999999999966,
239.79857819905217,576.1627906976753,807.0512820512824,4.9319796954314725,647.8947368421063,463.78923766815996,
235.1777251184835,533.1521739130445,707.4626865671644,4.985037406483789,584.7826086956514,398.42233009708673,
230.36299765807965,488.49206349206383,648.5074626865672,4.965087281795511,496.5517241379323,335.9137055837565,
229.020979020979,458.6206896551724,665.5844155844152,4.96591478696742,485.71428571428726,323.7113402061855,
227.32311320754727,406.24999999999966,674.6987951807233,4.9372549019607845,470.9090909090902,305.12820512820525,
227.32311320754727,406.24999999999966,674.6987951807233,4.9372549019607845,470.9090909090902,305.12820512820525,
227.32311320754727,406.24999999999966,674.6987951807233,4.9372549019607845,470.9090909090902,305.12820512820525,
224.41588785046733,284.30232558139505,649.4318181818185,4.909359605911329,368.9999999999996,247.48423707440102,
217.43373493975906,120.8536585365859,612.8865979381444,4.842542787286063,171.428571428572,230.2652005174645,
216.70735020628058,99.08793057094951,634.9978601084212,4.8912595150278575,143.12556559012214,225.8311097119285,
215.66585420677467,98.44754908251454,622.162530677155,4.889317749546749,105.90955093630664,223.88440131987113,
215.66585420677467,98.44754908251454,622.162530677155,4.889317749546749,105.90955093630664,223.88440131987113,
215.66585420677467,98.44754908251454,622.162530677155,4.889317749546749,105.90955093630664,223.88440131987113,
217.3214686565743,98.9506332697613,628.0589276458188,4.941029752594036,148.84676327610612,227.7755661813667,
228.51648252376498,160.46562407336816,688.1806463420694,4.935291881135576,223.1738198497789,245.02315916509653,
228.51648252376498,160.37721971698383,688.1806463420694,4.935291881135576,223.1738198497789,245.02315916509667,
234.93406593406607,241.45280806911262,715.4639175257738,4.935391923990499,270.394736842105,273.7980769230777,
234.93406593406607,241.44564092039337,715.4639175257732,4.935391923990499,270.394736842105,273.7980769230778,
234.93406593406607,241.43841951110272,715.4639175257732,4.935391923990499,270.394736842105,273.7980769230778,
240.42696629213492,346.4285714285717,724.1935483870968,4.928805620608899,365.54054054053904,329.4186046511637,
298.6666666666672,638.5714285714286,857.142857142857,4.954114713216956,578.2608695652181,491.2955465587046,
343.7500000000003,685.4545454545446,907.7777777777769,4.965891472868217,618.0412371134018,548.4709480122341,
376.20509074026,720.3394594728975,910.3667465361658,4.92360829805133,662.5003166856675,585.9283986069446,
405.2325950986259,745.9351389264543,929.518877487907,4.943164230453892,694.9495963057726,623.3917623626655,
405.2325950986259,745.9351389264541,929.518877487907,4.943164230453892,694.9495963057723,623.3917623626655,
418.8358320156734,693.7292927808437,943.5915008007154,4.938027617720056,718.7404141649229,650.3917906737773,
426.4016322419518,701.4681632440354,956.6579744910598,4.901897205398663,739.1805408770538,672.9094671139069,
433.5993284001429,726.2844765396865,934.7565232538975,4.868356170816117,765.4542497918507,689.1019249841154,
432.50212300434913,701.1895080803754,894.7858874455761,4.841359016660546,767.7246003007245,677.7509926035851,
424.3606373960182,690.0982572263694,875.2393285469107,4.882069583448073,753.1990443299943,661.3671697011351,
423.4512171066486,747.0441168632933,874.6717289351375,4.881443298969073,752.618406743844,659.3966772488765,
419.71970550232334,735.2713178294575,874.1152788585805,4.881443298969073,752.0449559193589,657.5669687566177,
361.6937444933925,654.6277670540267,808.1211842105267,4.913426689120865,692.3484693877551,560.9442857275204,
261.31675144730076,479.5733487690684,705.119157298903,5.164736570326427,581.9437516874043,441.41962240555733,
249.02287679310467,450.383737219874,705.4173294142946,5.129644038295717,580.3389274720213,433.60560917044404,
245.19321389408717,391.01256327412955,725.4863497854183,5.59978948427844,489.9522444059255,392.24172742458165,
245.226856836475,390.48032867513075,724.8656290991895,5.62236222463367,489.29977337775455,391.5657754240151,
245.5994897959183,384.7457627118646,717.6767676767676,5.875000000000028,481.24999999999955,383.95669291338606,
244.24504950495052,323.6111111111104,737.7551020408155,7.166666666666693,413.79310344827604,352.86885245901766,
244.5260663507109,200.08620689655163,764.2201834862385,7.5,267.1875000000009,296.2719298245597,
242.2616843111652,177.75429574815058,761.5085798546834,7.809052518728657,226.34275067473612,259.37206391972416,
242.50389133899117,129.33250927070458,772.2507708119219,8.715703299429421,197.61629141886124,244.4158473385965,
242.42852141639995,128.95713861461365,771.2179997980099,8.705839185329696,197.6399061262698,244.25537366767995,
242.35565564597465,128.59620939965205,770.2056400426156,8.696268043788873,197.6628859605056,244.1005651926089,
243.9832299541526,145.4346540761943,804.4895657487482,8.493792595507266,202.44380219094597,247.18652819015787,
248.7142857142857,192.1428571428571,838.7755102040819,9.602564102564102,230.29069767441865,303.79581151832474,
248.71428571428578,192.1428571428571,838.7755102040821,9.602564102564102,230.29069767441865,303.79581151832474,
318.0,241.7682926829269,846.8181818181824,9.902439024390235,318.18181818181904,389.5121951219505,
318.0,241.7682926829269,846.8181818181824,9.902439024390235,318.18181818181904,389.5121951219505,
318.0,241.7682926829269,846.8181818181824,9.902439024390235,318.18181818181904,389.5121951219505,
342.3780487804876,277.3437500000017,852.0325203252036,9.54761904761904,418.42105263158,432.15962441314514,
381.68316831683126,433.1395348837221,814.3478260869568,11.596774193548379,400.5681818181813,444.3579766536958,
406.5789473684209,440.55555555555634,797.8260869565221,12.363636363636392,413.58695652173884,449.9080882352934,
410.25641025641005,491.83673469387736,777.2321428571429,12.772727272727266,456.52173913043487,463.1672597864763,
408.75,491.99999999999983,767.1171171171169,11.885714285714304,482.77777777777686,464.210526315789,
408.75,491.99999999999983,767.1171171171169,11.885714285714304,482.77777777777686,464.210526315789,
408.75,491.99999999999983,767.1171171171169,11.885714285714304,482.77777777777686,464.210526315789,
410.8050847457622,501.0000000000012,771.717171717172,9.970588235294128,515.957446808512,466.40350877192975,
418.1249999999999,571.7948717948719,782.2222222222225,8.500000000000014,567.6470588235286,490.4385964912285,
410.0840336134454,588.1147540983616,743.5064935064938,8.116666666666669,528.9473684210521,471.9858156028367,
418.5416666666667,553.9823008849565,737.6623376623378,7.599999999999998,572.2222222222222,473.36956521739154,
418.5416666666667,553.9823008849565,737.6623376623378,7.599999999999998,572.2222222222222,473.36956521739154,
418.5416666666667,553.9823008849565,737.6623376623378,7.599999999999998,572.2222222222222,473.36956521739154,
407.3113207547169,508.4999999999997,835.8823529411766,5.695652173913038,584.3749999999998,482.39299610894966,
414.6276793210388,577.3884217257313,895.9719655497047,5.212727960829759,640.5249868327292,534.6351689980874,
808.6635728611748,683.1928754040441,1148.3336738727023,6.2120896221426705,734.2166314240392,741.0294406114846,
1326.9780539918395,789.8246141876464,1367.3242292884718,6.598241471639009,846.8711122729501,905.1675390241817,
1357.9572842367045,793.8961467349438,1372.5325196638269,6.6045928347533085,852.2794784148318,912.3449476912286,
1389.617610807678,798.3070549827298,1378.0356419418704,6.611345778668715,858.0521096369853,919.9611984220394,
1448.0712643630668,780.7097079103514,1428.6403663500687,6.900943096287514,833.2096831325906,924.1452939362879,
1842.9711150522146,890.9300717596051,1534.1447208133086,7.353992865772965,955.2768726492169,1182.200081502534,
1852.0890134821789,899.6902273125108,1537.4630455665852,7.417492719804066,962.8503421021021,1196.7990145159488,
1785.0525991407699,706.3017782021836,1200.7442489851144,8.51472723785518,783.8961916142773,969.4473019138698,
1748.6003048840848,714.7866190441148,1120.91460009514,9.113903620013835,792.717102146423,977.5978645987532,
1756.2257701714193,725.7863008911411,1120.6730852783232,9.158646396412474,800.9485648867444,981.771740043943,
1764.0342365457452,737.1422358490391,1120.4220315989116,9.204698443454294,809.5305156563603,986.0879972368018,
1837.5000000000005,848.7804878048792,1117.8571428571433,9.649999999999999,898.7179487179477,1077.7936962750723,
1837.5000000000005,848.7804878048792,1117.8571428571433,9.649999999999999,898.7179487179477,1077.7936962750723,
1585.0000000000014,722.321428571429,893.8596491228064,8.625000000000004,819.8113207547169,911.9318181818185,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
955.0,608.6419753086425,741.549295774648,8.75,629.8507462686571,755.011655011655,
891.6289592760182,558.8888888888893,685.2564102564103,6.969088888888894,559.5238095238099,689.4291754756869,
891.6289592760181,558.8888888888888,685.2564102564097,6.966753535353533,559.5238095238099,689.4291754756866,
891.6289592760181,558.8888888888888,685.2564102564097,6.964406060606056,559.5238095238099,689.4291754756866,
891.6289592760181,558.8888888888888,685.2564102564097,6.962048484848493,559.5238095238099,689.4291754756866,
891.6289592760181,558.8888888888888,685.2564102564097,6.95966161616162,559.5238095238099,689.4291754756866,
891.6289592760181,558.8888888888888,685.2564102564097,6.957353535353534,559.5238095238099,689.4291754756866,
885.7142857142858,503.12499999999983,635.2564102564096,6.583737962962971,498.05194805194844,675.7575757575762,
921.4552238805969,465.98360655737747,652.586206896552,6.260000000000007,494.23076923076957,707.6344086021506,
921.4552238805969,465.98360655737747,652.586206896552,6.260000000000007,494.23076923076957,707.6344086021506,
921.4552238805969,465.98360655737747,652.586206896552,6.260000000000007,494.23076923076957,707.6344086021506,
921.4552238805969,465.98360655737747,652.586206896552,6.260000000000007,494.23076923076957,707.6344086021506,
921.4552238805969,465.98360655737747,652.586206896552,6.260000000000007,494.23076923076957,707.6344086021506,
963.0859375,619.6202531645574,927.9220779220777,7.038461538461549,713.2978723404261,817.7865612648224,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
985.7723577235772,795.2631578947374,1200.6250000000014,5.416666666666673,875.0000000000009,908.4280303030304,
937.9310344827586,629.8507462686555,955.7692307692307,7.076923076923073,691.0447761194048,812.7252252252255,
937.9310344827586,629.8507462686571,955.7692307692307,7.076923076923073,691.0447761194037,812.7252252252254,
937.9310344827586,629.8507462686571,955.7692307692307,7.076923076923073,691.0447761194037,812.7252252252254,
937.9310344827586,629.8507462686571,955.7692307692307,7.076923076923073,691.0447761194037,812.7252252252254,
937.9310344827586,629.8507462686571,955.7692307692307,7.076923076923073,691.0447761194037,812.7252252252254,
937.9310344827586,629.8507462686571,955.7692307692307,7.076923076923073,691.0447761194037,812.7252252252254,
919.9233716475096,590.0000000000002,882.4675324675328,7.821428571428583,566.1764705882347,775.6900212314225,
910.2611940298508,472.7564102564104,825.5813953488366,9.815789473684209,484.31372549019574,722.9757085020244,
910.2611940298508,472.7564102564104,825.5813953488366,9.815789473684209,484.31372549019574,722.9757085020244,
910.2611940298508,472.7564102564104,825.5813953488366,9.815789473684209,484.31372549019574,722.9757085020244,
910.2611940298508,472.7564102564104,825.5813953488366,9.815789473684209,484.31372549019574,722.9757085020244,
910.2611940298508,472.7564102564104,825.5813953488366,9.815789473684209,484.31372549019574,722.9757085020244,
975.70281124498,616.3366336633666,824.9999999999993,9.575000000000014,605.4545454545455,773.9999999999998,
1495.6521739130446,672.3140495867768,824.7619047619048,9.157894736842103,700.0000000000005,833.7011884550078,
1495.6521739130446,672.3140495867768,824.7619047619048,9.157894736842103,700.0000000000005,833.7011884550078,
1495.6521739130442,672.3140495867768,824.761904761905,9.157894736842113,699.9999999999995,833.7011884550084,
1495.6521739130446,672.3140495867768,824.7619047619048,9.157894736842103,700.0000000000005,833.7011884550078,
1495.6521739130446,672.3140495867768,824.7619047619048,9.157894736842103,700.0000000000005,833.7011884550078,
1495.6521739130446,672.3140495867768,824.7619047619048,9.157894736842103,700.0000000000005,833.7011884550078,
1783.4615384615395,631.3131313131317,801.9417475728154,4.956756756756757,663.513513513514,845.945945945946,
1783.4615384615386,631.3131313131319,801.9417475728155,4.956756756756755,663.5135135135137,845.945945945946,
1783.4615384615386,631.3131313131319,801.9417475728155,4.956756756756755,663.5135135135137,845.945945945946,
1742.5782165282164,601.2832057903569,826.6966329609529,4.885080610708157,659.543888603318,846.4446958381042,
1731.976053331185,598.061305065684,826.8849272705094,4.881930195216768,659.0041248808658,844.6801337045599,
1721.738340920307,594.9511934871962,827.0653592020542,4.878931780904198,658.4912431584703,842.9960083697338,
1545.3012428351667,488.2065644063007,845.2229250509974,4.720497677616244,610.6628388707064,805.245418635904,
996.0408822843434,445.79907925024634,843.2529800043524,4.752961559285328,481.3844121884839,732.0539633893818,
995.1182558181575,445.3166895524072,843.2265321172282,4.7519652089145055,482.8210943362523,731.9964043590581,
994.248647689799,444.8552777783182,843.2012687255694,4.751020940275403,484.19655678368855,731.942069639528,
984.5466988053918,439.5456085973268,820.5341413125673,4.738953281379802,469.53949514091215,712.1403446791983,
983.1965473326729,438.7191093711773,813.7115770775412,4.7373970434362676,469.8955671474732,710.8886925220372,
942.7651789623053,412.5082966270444,757.3970997509894,4.650466473052507,433.5768771891992,645.4653901147702,
878.3050420197906,323.42163175031413,700.4836894771499,4.71563981042654,370.8123333333335,510.1744186046518,
835.6575762456046,323.2300241839813,700.3000133983519,4.71563981042654,370.7750634920636,510.1744186046518,
819.259259259259,323.041602572258,700.1195601753541,4.71563981042654,370.7384920634924,510.1744186046518,
717.2268811553143,246.71314741035857,628.3950617283949,4.79423076923077,259.0163934426235,455.59623430962364,
698.5576923076931,246.71314741035857,628.3950617283949,4.79423076923077,259.0163934426235,455.59623430962364,
698.5576923076931,246.71314741035857,628.3950617283949,4.79423076923077,259.0163934426235,455.59623430962364,
951.0344827586212,506.8493150684942,796.3855421686756,4.85469387755102,522.5352112676061,687.2311827956993,
951.0344827586212,506.8493150684942,796.3855421686756,4.85469387755102,522.5352112676061,687.2311827956993,
951.0344827586212,506.8493150684942,796.3855421686756,4.85469387755102,522.5352112676061,687.2311827956993,
951.0344827586212,506.8493150684942,796.3855421686756,4.85469387755102,522.5352112676061,687.2311827956993,
937.1106481673775,490.4459331564201,811.9352334406663,4.920130679118079,496.96288006917905,668.4861263928622,
944.6470049975363,496.5831494708498,818.4893472348136,4.915265743677811,504.3330512169484,678.2920414666621,
939.642575083479,651.044977421659,833.8657440103807,5.753114382785952,702.2497558644051,777.795980091129,
947.6828377320858,726.0303730995398,820.8836033104503,6.1458719274827445,757.2704973397006,811.2345729430174,
950.8376057775572,733.185433181786,824.814824184683,6.100089360915387,764.907350809857,816.4981347392533,
954.0169911877663,740.3828536679873,828.8382268055909,6.05308294827883,772.6024119604133,821.8169256752736,
987.4074074074076,815.1639344262293,875.2173913043478,5.500000000000007,853.333333333333,878.548644338118,
987.4074074074076,815.1639344262293,875.2173913043478,5.500000000000007,853.333333333333,878.548644338118,
944.9453551912567,742.0833333333333,808.3969465648852,6.6666666666666785,733.3333333333326,827.7929155313353,
906.769596199525,614.5631067961167,710.7142857142854,7.117647058823517,585.0877192982459,760.3403141361255,
906.7695961995249,614.5631067961165,710.7142857142856,7.1176470588235325,585.0877192982459,760.3403141361257,
906.7695961995249,614.5631067961165,710.7142857142856,7.1176470588235325,585.0877192982459,760.3403141361257,
906.7695961995249,614.5631067961165,710.7142857142856,7.1176470588235325,585.0877192982459,760.3403141361257,
906.7695961995249,614.5631067961165,710.7142857142856,7.1176470588235325,585.0877192982459,760.3403141361257,
906.7695961995249,614.5631067961165,710.7142857142856,7.1176470588235325,585.0877192982459,760.3403141361257,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
906.1151079136692,427.59740259740295,579.3749999999998,6.83333333333334,404.0598290598293,699.6737357259376,
998.6072423398332,469.8717948717949,641.8918918918916,7.86956521739131,463.9937106918238,778.0621572212069,
1730.909090909091,488.3012820512821,698.1927710843382,9.359999999999996,479.81220657277004,852.7237354085607,
1730.909090909091,488.3012820512821,698.1927710843382,9.359999999999996,479.81220657277004,852.7237354085607,
1730.909090909091,488.3012820512821,698.1927710843382,9.359999999999996,479.81220657277004,852.7237354085607,
1730.909090909091,488.3012820512821,698.1927710843382,9.359999999999996,479.81220657277004,852.7237354085607,
1730.909090909091,488.3012820512821,698.1927710843382,9.359999999999996,479.81220657277004,852.7237354085607,
1991.176470588235,623.9436619718301,816.1458333333335,9.499999999999988,652.6315789473683,952.4801587301583,
2129.4930875576033,698.1012658227849,834.5000000000002,9.785714285714285,755.392156862745,1051.5789473684233,
2107.040382472244,741.3172465591904,856.2557622699433,9.293438528521953,787.4389244641654,1062.1842589968762,
2104.1576118925896,746.1954035679923,858.7098932282079,9.230461974446042,791.3148878828981,1063.8357465527959,
2075.883703126651,753.737836282359,856.6657875505141,8.51731534377069,789.9875875714732,999.1457607879782,
2069.4868738795194,755.8442549416445,858.110053901981,8.395949080652496,792.0695728169958,997.7115034644686,
2063.305405600597,757.8238844414566,859.4770487686544,8.277587253361027,794.0427316596172,996.3512689333195,
1623.8090662402851,747.3675018518729,884.7110476140074,4.813000918687115,756.0717657206117,894.9803884183814,
1488.4360815957416,678.9166796026079,867.9842130506047,4.805848680992936,679.9171500096594,850.7321467860547,
1484.3248949795218,678.5198978992772,867.795203136855,4.803292574988291,679.7005615122841,850.1239410890869,
1480.0522193211493,678.1095492534218,867.6058487855585,4.800663280186766,679.4752521892277,849.4939927034185,
1479.8738615043326,683.3964768441128,870.4146450257562,4.801947780174494,679.5255798897472,850.797352849685,
1476.8176229734793,684.2159385156701,870.8914922817889,4.800360700313533,679.3766271264499,850.6305697659769,
985.2896974794127,551.512949168988,859.9852152475917,4.739194135609743,501.6534501250755,761.7280527875396,
871.6666819259685,361.9678708238238,865.001002611318,4.766327167196263,388.9027772080004,656.7291525653454,
853.9886956725261,342.89963298056034,872.3563984819207,4.764177425951951,388.2036478112642,648.9943176053064,
788.5578024815707,279.9543450419893,867.6282051282049,4.772020725388602,304.01059857882694,593.2991606927927,
729.9793635292298,243.25901807472167,867.6282051282049,4.772020725388602,247.0913613987009,518.7697160883272,
703.7815126050419,234.7873801614918,867.6282051282049,4.772020725388602,238.4713489338389,518.7697160883272,
842.7835051546401,376.271186440678,914.0718562874251,4.859067357512954,346.6101694915251,644.5402298850568,
1078.9473684210536,447.69736842105283,977.3480662983428,4.911111111111111,473.7804878048779,774.3932038834948,
1130.5451576583212,462.7670969640137,995.9779933980193,4.946918137788506,512.1275486259574,800.4501269545212,
1148.2259264665572,464.38972740730867,997.5917545892542,4.948905888119011,517.155251285611,803.6126328623616,
1167.527717617361,466.1693974333048,999.3887785501488,4.951115323360724,522.6639500827706,807.1286101634889,
1185.37882944013,467.82305058612826,1008.0807700985183,4.953196344766687,527.7773497688754,810.4409793450193,
1095.5346667925771,502.1433049613741,995.697978666981,7.598019793377306,575.201595411385,845.3926553604659,
1199.634903249362,643.5296705714128,987.9079328314997,7.177666751527507,641.9123184507794,876.3195022666296,
1381.0810810810817,688.8888888888886,1050.0000000000027,7.750000000000003,687.5000000000001,905.5851063829791,
1381.0810810810813,688.8888888888882,1050.0000000000002,7.750000000000014,687.4999999999997,905.5851063829789,
1381.0810810810813,688.8888888888882,1050.0000000000002,7.750000000000014,687.4999999999997,905.5851063829789,
1381.0810810810813,688.8888888888882,1050.0000000000002,7.750000000000014,687.4999999999997,905.5851063829789,
1381.0810810810813,688.8888888888882,1050.0000000000002,7.750000000000014,687.4999999999997,905.5851063829789,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1083.1521739130444,685.5072463768115,880.8219178082188,6.907407407407408,604.320987654322,881.518404907976,
1077.4193548387132,735.4166666666666,885.9154929577461,4.960839160839162,665.1515151515157,882.704402515724,
981.7380352644836,671.7391304347829,866.6666666666661,4.9098591549295785,654.6218487394957,852.3168908819134,
981.7380352644836,671.7391304347829,866.6666666666661,4.9098591549295785,654.6218487394957,852.3168908819134,
981.7380352644836,671.7391304347829,866.6666666666661,4.9098591549295785,654.6218487394957,852.3168908819134,
981.7380352644836,671.7391304347829,866.6666666666661,4.9098591549295785,654.6218487394957,852.3168908819134,
981.7380352644836,671.7391304347829,866.6666666666661,4.9098591549295785,654.6218487394957,852.3168908819134,
932.6650943396227,533.5820895522393,718.4523809523807,4.9804195804195786,581.3043478260862,783.4057971014496,
908.3690987124463,477.816901408451,666.4634146341465,4.980141843971631,559.45945945946,762.1715076071921,
908.3690987124463,477.816901408451,666.4634146341465,4.980141843971631,559.45945945946,762.1715076071921,
908.3690987124462,477.816901408451,666.4634146341459,4.98014184397163,559.4594594594593,762.1715076071919,
908.3690987124462,477.816901408451,666.4634146341459,4.98014184397163,559.4594594594593,762.1715076071919,
908.3690987124462,477.816901408451,666.4634146341459,4.98014184397163,559.4594594594593,762.1715076071919,
908.3690987124462,477.816901408451,666.4634146341459,4.98014184397163,559.4594594594593,762.1715076071919,
917.9961089494161,411.4583333333335,547.7941176470592,5.956521739130444,469.41747572815575,752.0920502092052,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
932.854578096948,366.2650602409641,452.3622047244096,5.595238095238088,399.06542056074784,741.6063675832122,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1104.0816326530612,441.2313432835821,495.41420118343206,4.897297297297297,453.75,804.2940320232896,
1769.6428571428564,516.9014084507031,646.4705882352945,4.8802721088435375,580.0925925925923,879.6242774566475,
1983.0357142857142,688.3495145631064,808.2608695652177,6.718750000000003,702.3178807947021,944.587280108254,
1983.0357142857142,688.3495145631064,808.2608695652177,6.718750000000003,702.3178807947021,944.587280108254,
1983.035714285715,688.3495145631073,808.260869565218,6.7187500000000195,702.3178807947015,944.5872801082546,
1983.0357142857142,688.3495145631064,808.2608695652177,6.718750000000003,702.3178807947021,944.587280108254,
1983.0357142857142,688.3495145631064,808.2608695652177,6.718750000000003,702.3178807947021,944.587280108254,
1983.0357142857142,688.3495145631064,808.2608695652177,6.718750000000003,702.3178807947021,944.587280108254,
1791.191709844561,768.0851063829787,877.9605263157894,13.214285714285724,775.9803921568628,920.5505761843795,
1791.1917098445606,768.0851063829783,877.9605263157894,13.214285714285724,775.9803921568629,920.5505761843792,
1791.1917098445601,768.0851063829784,877.9605263157897,13.214285714285701,775.9803921568629,920.5505761843789,
1791.191709844561,768.0851063829787,877.9605263157894,13.214285714285724,775.9803921568628,920.5505761843795,
1791.191709844561,768.0851063829787,877.9605263157894,13.214285714285724,775.9803921568628,920.5505761843795,
1791.191709844561,768.0851063829787,877.9605263157894,13.214285714285724,775.9803921568628,920.5505761843795,
1682.4561403508778,763.3333333333339,902.2580645161293,15.46428571428573,771.1640211640213,909.4815825375172,
1580.0699300699303,756.9105691056913,918.9781021897811,15.437500000000012,788.793103448276,899.3001555209958,
1580.0699300699303,756.9105691056913,918.9781021897811,15.437500000000012,788.793103448276,899.3001555209958,
1580.0699300699303,756.9105691056913,918.9781021897811,15.437500000000012,788.793103448276,899.3001555209958,
1580.0699300699303,756.9105691056913,918.9781021897811,15.437500000000012,788.793103448276,899.3001555209958,
1604.0573319731916,751.4926239119378,927.3212746671423,14.126765777876845,779.1387834361265,902.3800337759686,
1606.9743729070985,750.8329288853414,928.5133790715403,13.951228418109654,778.0291568697742,902.8290799565275,
1769.467251068367,725.8375108690992,958.57247641659,9.475108464132894,735.5079956232368,932.3277721210334,
1891.9834311010263,717.6468238537667,967.0487719639384,7.56954949895581,701.7256812089539,957.2929905963033,
1887.8414357139782,716.4342887010648,968.4996831780711,7.495579612956778,699.2746505639941,956.411745762679,
1883.8926493554022,715.286061147586,969.898582561249,7.425647566186499,696.9237276539782,955.5768577702156,
1880.014879935782,714.1657706167993,971.287457840566,7.35752437369881,694.6014509261771,954.7619260418148,
1880.112380066732,714.7303415572599,966.9853084320221,7.505639708750485,694.1596295920963,954.4775628880827,
2033.0852597229887,630.1375869991346,887.9346709960316,5.021824440921138,605.12477493068,1006.0516601461518,
2125.5357142857147,577.0742358078597,796.9026548672566,4.638260869565217,498.61924686192475,1205.3989634146349,
2125.5357142857138,577.0742358078604,796.9026548672566,4.638260869565217,498.61924686192475,1205.4673475609757,
2125.5357142857138,577.0742358078604,796.9026548672566,4.638260869565217,498.61924686192475,1205.5357317073178,
