/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
459.249911395906,446.8717661246967,839.7821622070196,1336.7701787103902,440.4706026293321,893.4467272253102,433.61990688515095,1326.167796118919,637.4442588267456,205.28070865087815
440.17143081469305,431.47863738774276,827.1364230116319,1254.8235915203948,427.2368648865562,883.910219193792,424.29136567558555,1256.158026761751,614.6867957766602,202.26873760305475
441.65120276046184,439.58719000476265,846.4934548964582,1244.3808503709513,437.2220637273605,886.108359251589,427.9739415267558,1316.9922228568712,633.5862231871399,206.883051377225
435.9357135699501,434.12899267365077,850.2429312191005,1256.2413312185495,430.7500925243946,887.5853447623906,422.5359223980781,1338.6781201309834,625.8717353211911,207.74647857298373
430.8865597491818,428.8086725192891,851.4102030989936,1154.9120418822968,425.49868189671065,881.6193441938447,419.6967584308987,1308.0286194672929,619.6559445894292,209.14184722403172
422.9252169132315,428.2031325616724,859.8374461017861,1106.0953925480676,427.6176296416582,885.2204199437026,423.15495427182447,1292.1977577578132,627.9538493155667,213.37571075933676
415.52548438558915,423.59361227901445,854.5876329065682,1076.775432681659,423.42426247657295,885.0940517136622,418.9822275513088,1248.0203396387387,618.0499388352818,210.15919110829378
422.68079821276746,420.4368763062181,853.1710703548204,1088.2783041932432,421.33064710146226,880.0425662276242,417.4836420151291,1299.4219479191509,618.6171167702295,210.38758517351906
428.9422998300771,430.437870232049,857.2883977883657,1163.0561505279525,424.66827299487034,886.082088351455,420.03322429013815,1265.5074757915186,627.9669716178046,214.9831505539736
429.64576046257287,435.0858744095417,866.5835598017351,1162.3410146351303,425.31740559372656,885.455989611153,420.2168615015014,1288.170818317871,629.2289733944014,215.1077624197329
447.526016431283,452.845478835298,880.7666622192739,1319.248237940892,439.57975051969674,913.0058541156959,431.6618628514417,1370.2264784967451,658.2870923304351,222.8451600266937
449.09471219142307,458.03221297201594,872.674709288217,1338.182522812864,442.4851560925938,919.9662372335625,438.40799795636565,1420.129768861279,665.8086617974174,231.4605945585172
450.79079801155353,458.0359085925985,875.7204146368372,1396.880613088465,441.58668041858164,924.4060721376751,442.964990793413,1431.4202834615542,674.0534357758415,236.79887557123297
459.15793629153256,466.6207568742167,879.0439494945057,1430.172678910968,444.6243192803669,925.6915330554647,445.8277533349849,1422.3905545898958,681.8222371017143,240.57312668653313
459.0497643246713,467.71543946602696,879.1006863993817,1435.4148938299718,446.0602119304309,927.5291328208623,444.6327625174458,1423.0905364563118,685.85845191794,244.62584931170085
462.3262042122775,478.5170362228619,887.9422117031337,1463.0338297008716,453.72549520295047,933.9323123635143,447.5003138431565,1470.4957805107965,695.0377848317074,251.246782018409
465.9619901503685,485.30139658130184,886.4191563726961,1498.660617491923,457.8417173451468,939.0246258324792,448.8161689389641,1488.5859592066518,703.9933347560521,269.33660247832495
476.84692203601116,494.54134666295613,883.1702438190848,1560.0829796823032,465.1809196422877,945.9477967786429,450.2929315610454,1489.877821763084,718.4500411973933,286.78421775273165
475.2570382060619,486.0395773084541,869.0001795132191,1570.1687951946492,463.7699731469252,934.2853958630565,448.5353152369354,1440.6301190530753,709.9644433424392,278.9634912704492
473.7625356221183,483.5697073880126,865.5268405112977,1527.2210222250628,466.9802218277558,936.0861063913205,445.6701000467401,1404.4402988584113,706.4718698419276,281.48792041427424
480.18831739981374,481.9166454242775,866.7233870167289,1584.978660555299,468.9595145767825,942.3640558402284,449.6441208275876,1350.2923109122964,715.6065286511714,277.82196686926875
483.3781983861154,482.9787712912232,864.3470118737386,1595.9973375421896,471.75863664743366,939.1992563846709,448.4093141576766,1374.9377758038354,714.7484718157069,280.3725750400073
480.11191789267775,486.3265497781125,871.2065470853865,1587.35993777871,474.1589407946691,941.0063704897555,454.6997276496411,1335.4892626526093,721.1095363276887,293.65092522093784
463.63676302255146,469.4072469054166,854.8943901736918,1534.6866263560714,466.51644092043574,931.3708643096271,442.39047206520945,1232.3728365826362,699.5663063788298,268.37368534142325
479.30451707273494,474.6596041689596,856.8180424962507,1544.4400179561414,469.8844263016062,938.2223048823337,444.6034192400086,1227.8347693533738,708.8473998455132,281.91537430319215
468.1994345149113,471.2452046223698,847.7884652994856,1508.6286093935403,464.2965464144339,927.2981580929511,440.2687714912318,1160.8404561246045,696.5479302324844,285.6539195244453
484.8967543977363,480.2017373631695,853.7430070071595,1489.1937094870705,465.23536073728417,937.8482997900844,451.74892912122584,1162.7396786773213,704.6267734968268,290.62752032659296
489.5117265610196,471.48901219481456,837.3796768448656,1453.9917228600286,466.03100026576953,945.8016271675214,441.5146450117694,1155.356917548272,693.2911854294255,288.68159177935297
