/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
2345.357142857143,2335.456730769231,2262.619372442019,2335.082872928177,202.3444976076556,2294.971056439942,
2345.357142857143,2335.456730769231,2262.619372442019,2335.082872928177,202.3444976076556,2294.971056439942,
2345.9114139693356,2334.961439588689,2260.8345534407026,2334.823529411765,201.61538461538456,2294.6308724832215,
2345.3049759229534,2334.5873786407765,2257.291666666667,2334.653465346535,200.95588235294122,2293.772804670396,
2345.3049759229534,2334.5873786407765,2257.291666666667,2334.653465346535,200.95588235294122,2293.772804670396,
2344.5344129554655,2334.4911147011308,2257.916666666667,2335.3778751369114,196.70050761421325,2293.594739405748,
2344.5344129554655,2334.4911147011308,2257.916666666667,2335.3778751369114,196.70050761421325,2293.594739405748,
2345.1495553759096,2334.0963855421687,2253.3898305084745,2334.7732181425486,200.0990099009901,2293.002915451895,
2345.1495553759096,2334.0963855421687,2253.3898305084745,2334.7732181425486,200.0990099009901,2293.002915451895,
2345.3995157384984,2333.9840637450197,2246.6858789625358,2334.549356223176,198.62694300518146,2292.5849514563106,
2345.3995157384984,2333.9840637450197,2246.6858789625358,2334.549356223176,198.62694300518146,2292.5849514563106,
2345.12987012987,2333.3996815286623,2239.3333333333335,2334.405144694534,195.74468085106378,2291.259765625,
2345.12987012987,2333.3996815286623,2239.3333333333335,2334.405144694534,195.74468085106378,2291.259765625,
2345.028294260307,2332.9463570856688,2238.5650224215246,2333.3865814696487,197.66304347826085,2291.1577918905714,
2345.028294260307,2332.9463570856688,2238.5650224215246,2333.3865814696487,197.66304347826085,2291.1577918905714,
2345.028294260307,2332.9463570856688,2238.5650224215246,2333.3865814696487,197.66304347826085,2291.1577918905714,
2345.2477660438667,2333.92,2240.5829596412555,2331.9742489270384,200.75916230366488,2291.572758451739,
2345.2477660438667,2333.92,2240.5829596412555,2331.9742489270384,200.75916230366488,2291.572758451739,
2345.2516233766237,2333.546837469976,2239.0317700453857,2332.7167019027484,203.14516129032268,2291.841976516634,
2345.2516233766237,2333.546837469976,2239.0317700453857,2332.7167019027484,203.14516129032268,2291.841976516634,
2344.991856677524,2333.2932692307695,2236.1751152073734,2332.4367088607596,200.25,2291.3987730061353,
2344.991856677524,2333.2932692307695,2236.1751152073734,2332.4367088607596,200.25,2291.3987730061353,
2344.476268412439,2332.2033898305085,2232.34375,2332.2698744769878,196.7151162790699,2290.177471037712,
2344.476268412439,2332.2033898305085,2232.34375,2332.2698744769878,196.7151162790699,2290.177471037712,
2343.5960591133007,2332.024291497976,2233.2547169811323,2331.7991631799164,192.92682926829266,2289.740420271941,
2343.5960591133007,2332.024291497976,2233.2547169811323,2331.7991631799164,192.92682926829266,2289.740420271941,
2343.5960591133007,2332.024291497976,2233.2547169811323,2331.7991631799164,192.92682926829266,2289.740420271941,
2343.0578512396696,2331.6775244299674,2230.3370786516853,2331.6230366492146,188.83116883116872,2288.8197211155375,
2343.0578512396696,2331.6775244299674,2230.3370786516853,2331.6230366492146,188.83116883116872,2288.8197211155375,
2342.63114071607,2331.234668847097,2226.1943986820434,2331.0146443514645,188.81578947368416,2287.772761474793,
2342.63114071607,2331.234668847097,2226.1943986820434,2331.0146443514645,188.81578947368416,2287.772761474793,
2352.5062656641603,2330.3055326176714,2236.206896551724,2330.1355578727844,185.72916666666663,2292.090040241449,
2352.5062656641603,2330.3055326176714,2236.206896551724,2330.1355578727844,185.72916666666663,2292.090040241449,
2349.6176720475787,2328.6967418546365,2235.690515806988,2328.9281997918833,183.32116788321176,2289.9771341463415,
2349.6176720475787,2328.6967418546365,2235.690515806988,2328.9281997918833,183.32116788321176,2289.9771341463415,
2350.2700270027003,2328.191489361702,2234.330985915493,2329.2535675082327,185.46511627906978,2290.250134480904,
