/ && GET,/cart && GET,/cart/checkout && POST,^/product/[0-9][[:alnum:]]*$ && GET,/unknown,avg,/unknown2
1042.2419443425133,594.3881642666624,943.4291362477684,4.9322467696886,559.6613958764607,772.323771583784,
1096.1067691932844,506.0014707526188,1136.2764304354596,4.816065937549532,506.2435830956718,758.868656325971,
1092.192871369637,502.3069473574215,1127.2079814964156,4.812090081280619,502.9260248719427,756.8152375350685,
990.9513758118683,555.5888148602951,1127.7688970194154,4.760869839820554,577.4787575263067,773.6832887439969,
987.7339860574089,555.8569363818849,1125.8364205328587,4.751605369017321,580.3772835461509,773.6441696454065,
909.9742683778483,533.2228544013158,1070.5714285714312,4.673321540991157,507.7616531386485,737.4060149505947,
893.8661250206154,483.33407158836707,986.5928732637285,4.6740506671099356,461.0123480403249,686.6246569607113,
859.5044387277323,465.73819723091276,987.2865526945691,4.666450303253306,456.63800390792846,640.6608225885084,
655.4594499868567,450.3164556962022,916.9749965300493,4.631683168316832,468.77617647058815,572.8033472803354,
615.9446096364329,421.8749999999998,857.2845518148509,4.592233009708738,446.38963768115923,513.3024896265556,
559.7029723636973,421.8749999999998,857.740128814687,4.592233009708738,446.90963768115967,514.2950207468874,
550.6937288826068,421.8749999999998,857.9528472404152,4.592233009708738,447.4094202898551,514.5228215767627,
569.8113207547177,365.12345679012356,685.2941176470586,4.60754716981132,396.0144927536232,452.9605263157898,
569.8113207547177,365.12345679012356,685.2941176470586,4.60754716981132,396.0144927536232,452.9605263157898,
520.3703703703707,311.51315789473705,513.1147540983618,4.653061224489797,332.786885245902,403.484320557491,
520.3703703703707,311.51315789473705,513.1147540983618,4.653061224489797,332.786885245902,403.484320557491,
499.33333333333326,248.9051094890514,419.90740740740773,4.677669902912622,252.72727272727315,343.426294820717,
499.33333333333326,248.9051094890514,419.90740740740773,4.677669902912622,252.72727272727315,343.426294820717,
392.9245283018871,216.1504424778763,314.5348837209304,4.669135802469137,214.8529411764704,244.28456591639878,
392.9245283018871,216.1504424778763,314.5348837209304,4.669135802469137,214.8529411764704,244.28456591639878,
